PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
A81043,DEP,1170,18OV,6750
A81043,DM,478,17OV,6832
A81043,EP,100,18OV,6750
A81043,HF,131,TOTAL,8440
A81043,HYP,1342,TOTAL,8440
A81043,LD,68,TOTAL,8440
A81043,MH,81,TOTAL,8440
A81043,OB,737,18OV,6750
A81043,OST,15,50OV,3541
A81043,PAD,105,TOTAL,8440
A81043,PC,14,TOTAL,8440
A81043,RA,55,16OV,6931
A81043,STIA,234,TOTAL,8440
A81044,AF,370,TOTAL,18880
A81044,AST,1171,TOTAL,18880
A81044,CAN,493,TOTAL,18880
A81044,CHD,746,TOTAL,18880
A81044,CKD,895,18OV,15172
A81044,COPD,652,TOTAL,18880
A81044,CVDPP,138,30_74,10895
A81044,DEM,133,TOTAL,18880
A81044,DEP,888,18OV,15172
A81044,DM,1038,17OV,15387
A81044,EP,162,18OV,15172
A81044,HF,172,TOTAL,18880
A81044,HYP,3165,TOTAL,18880
A81044,LD,135,TOTAL,18880
A81044,MH,189,TOTAL,18880
A81044,OB,1944,18OV,15172
A81044,OST,6,50OV,7660
A81044,PAD,139,TOTAL,18880
A81044,PC,162,TOTAL,18880
A81044,RA,97,16OV,15607
A81044,STIA,321,TOTAL,18880
A81045,AF,191,TOTAL,7423
A81045,AST,519,TOTAL,7423
A81045,CAN,262,TOTAL,7423
A81045,CHD,339,TOTAL,7423
A81045,CKD,222,18OV,5943
A81045,COPD,277,TOTAL,7423
A81045,CVDPP,61,30_74,4175
A81045,DEM,95,TOTAL,7423
A81045,DEP,633,18OV,5943
A81045,DM,478,17OV,6028
A81045,EP,77,18OV,5943
A81045,HF,77,TOTAL,7423
A81045,HYP,1141,TOTAL,7423
A81045,LD,50,TOTAL,7423
A81045,MH,65,TOTAL,7423
A81045,OB,767,18OV,5943
A81045,OST,7,50OV,3192
A81045,PAD,69,TOTAL,7423
A81045,PC,58,TOTAL,7423
A81045,RA,37,16OV,6104
A81045,STIA,200,TOTAL,7423
A81046,AF,307,TOTAL,12606
A81046,AST,743,TOTAL,12606
A81046,CAN,300,TOTAL,12606
A81046,CHD,505,TOTAL,12606
A81046,CKD,98,18OV,10131
A81046,COPD,356,TOTAL,12606
A81046,CVDPP,87,30_74,7081
A81046,DEM,144,TOTAL,12606
A81046,DEP,630,18OV,10131
A81046,DM,727,17OV,10254
A81046,EP,97,18OV,10131
A81046,HF,116,TOTAL,12606
A81046,HYP,1969,TOTAL,12606
A81046,LD,67,TOTAL,12606
A81046,MH,117,TOTAL,12606
A81046,OB,1175,18OV,10131
A81046,OST,13,50OV,5189
A81046,PAD,78,TOTAL,12606
A81046,PC,46,TOTAL,12606
A81046,RA,67,16OV,10369
A81046,STIA,277,TOTAL,12606
A81048,AF,228,TOTAL,7363
A81048,AST,439,TOTAL,7363
A81048,CAN,243,TOTAL,7363
A81048,CHD,396,TOTAL,7363
A81048,CKD,334,18OV,6118
A81048,COPD,237,TOTAL,7363
A81048,CVDPP,37,30_74,4335
A81048,DEM,76,TOTAL,7363
A81048,DEP,582,18OV,6118
A81048,DM,489,17OV,6196
A81048,EP,49,18OV,6118
A81048,HF,138,TOTAL,7363
A81048,HYP,1560,TOTAL,7363
A81048,LD,23,TOTAL,7363
A81048,MH,57,TOTAL,7363
A81048,OB,665,18OV,6118
A81048,OST,16,50OV,3745
A81048,PAD,77,TOTAL,7363
A81048,PC,43,TOTAL,7363
A81048,RA,62,16OV,6286
A81048,STIA,223,TOTAL,7363
A81049,AF,107,TOTAL,6106
A81049,AST,339,TOTAL,6106
A81049,CAN,126,TOTAL,6106
A81049,CHD,285,TOTAL,6106
A81049,CKD,231,18OV,4641
A81049,COPD,249,TOTAL,6106
A81049,CVDPP,71,30_74,3274
A81049,DEM,42,TOTAL,6106
A81049,DEP,560,18OV,4641
A81049,DM,399,17OV,4710
A81049,EP,56,18OV,4641
A81049,HF,48,TOTAL,6106
A81049,HYP,932,TOTAL,6106
A81049,LD,38,TOTAL,6106
A81049,MH,45,TOTAL,6106
A81049,OB,702,18OV,4641
A81049,OST,5,50OV,2180
A81049,PAD,58,TOTAL,6106
A81049,PC,22,TOTAL,6106
A81049,RA,26,16OV,4775
A81049,STIA,100,TOTAL,6106
A81051,AF,172,TOTAL,7248
A81051,AST,457,TOTAL,7248
A81051,CAN,230,TOTAL,7248
A81051,CHD,280,TOTAL,7248
A81051,CKD,254,18OV,5761
A81051,COPD,166,TOTAL,7248
A81051,CVDPP,32,30_74,4125
A81051,DEM,72,TOTAL,7248
A81051,DEP,567,18OV,5761
A81051,DM,364,17OV,5836
A81051,EP,59,18OV,5761
A81051,HF,42,TOTAL,7248
A81051,HYP,1032,TOTAL,7248
A81051,LD,46,TOTAL,7248
A81051,MH,53,TOTAL,7248
A81051,OB,576,18OV,5761
A81051,OST,13,50OV,2944
A81051,PAD,44,TOTAL,7248
A81051,PC,45,TOTAL,7248
A81051,RA,36,16OV,5915
A81051,STIA,166,TOTAL,7248
A81052,AF,206,TOTAL,8532
A81052,AST,579,TOTAL,8532
A81052,CAN,288,TOTAL,8532
A81052,CHD,415,TOTAL,8532
A81052,CKD,281,18OV,6913
A81052,COPD,345,TOTAL,8532
A81052,CVDPP,116,30_74,4843
A81052,DEM,99,TOTAL,8532
A81052,DEP,720,18OV,6913
A81052,DM,626,17OV,6989
A81052,EP,80,18OV,6913
A81052,HF,87,TOTAL,8532
A81052,HYP,1563,TOTAL,8532
A81052,LD,61,TOTAL,8532
A81052,MH,91,TOTAL,8532
A81052,OB,923,18OV,6913
A81052,OST,9,50OV,3639
A81052,PAD,71,TOTAL,8532
A81052,PC,48,TOTAL,8532
A81052,RA,47,16OV,7064
A81052,STIA,218,TOTAL,8532
A81053,AF,127,TOTAL,6446
A81053,AST,341,TOTAL,6446
A81053,CAN,186,TOTAL,6446
A81053,CHD,297,TOTAL,6446
A81053,CKD,234,18OV,5144
A81053,COPD,234,TOTAL,6446
A81053,CVDPP,29,30_74,3660
A81053,DEM,38,TOTAL,6446
A81053,DEP,607,18OV,5144
A81053,DM,426,17OV,5215
A81053,EP,73,18OV,5144
A81053,HF,51,TOTAL,6446
A81053,HYP,1200,TOTAL,6446
A81053,LD,45,TOTAL,6446
A81053,MH,92,TOTAL,6446
A81053,OB,417,18OV,5144
A81053,OST,9,50OV,2772
A81053,PAD,75,TOTAL,6446
A81053,PC,28,TOTAL,6446
A81053,RA,45,16OV,5281
A81053,STIA,137,TOTAL,6446
A81054,AF,176,TOTAL,8182
A81054,AST,599,TOTAL,8182
A81054,CAN,289,TOTAL,8182
A81054,CHD,311,TOTAL,8182
A81054,CKD,125,18OV,6567
A81054,COPD,293,TOTAL,8182
A81054,CVDPP,62,30_74,4611
A81054,DEM,85,TOTAL,8182
A81054,DEP,726,18OV,6567
A81054,DM,503,17OV,6661
A81054,EP,89,18OV,6567
A81054,HF,45,TOTAL,8182
A81054,HYP,1439,TOTAL,8182
A81054,LD,72,TOTAL,8182
A81054,MH,72,TOTAL,8182
A81054,OB,1011,18OV,6567
A81054,OST,7,50OV,3270
A81054,PAD,69,TOTAL,8182
A81054,PC,48,TOTAL,8182
A81054,RA,55,16OV,6759
A81054,STIA,190,TOTAL,8182
A81056,AF,62,TOTAL,2543
A81056,AST,130,TOTAL,2543
A81056,CAN,71,TOTAL,2543
A81056,CHD,104,TOTAL,2543
A81056,CKD,155,18OV,2106
A81056,COPD,90,TOTAL,2543
A81056,CVDPP,11,30_74,1477
A81056,DEM,33,TOTAL,2543
A81056,DEP,210,18OV,2106
A81056,DM,156,17OV,2129
A81056,EP,18,18OV,2106
A81056,HF,23,TOTAL,2543
A81056,HYP,513,TOTAL,2543
A81056,LD,24,TOTAL,2543
A81056,MH,25,TOTAL,2543
A81056,OB,373,18OV,2106
A81056,OST,5,50OV,1185
A81056,PAD,10,TOTAL,2543
A81056,PC,24,TOTAL,2543
A81056,RA,17,16OV,2153
A81056,STIA,67,TOTAL,2543
A81057,AF,191,TOTAL,8871
A81057,AST,505,TOTAL,8871
A81057,CAN,231,TOTAL,8871
A81057,CHD,322,TOTAL,8871
A81057,CKD,265,18OV,6907
A81057,COPD,269,TOTAL,8871
A81057,CVDPP,49,30_74,4911
A81057,DEM,95,TOTAL,8871
A81057,DEP,914,18OV,6907
A81057,DM,530,17OV,7028
A81057,EP,82,18OV,6907
A81057,HF,106,TOTAL,8871
A81057,HYP,1228,TOTAL,8871
A81057,LD,42,TOTAL,8871
A81057,MH,82,TOTAL,8871
A81057,OB,1032,18OV,6907
A81057,OST,16,50OV,3382
A81057,PAD,64,TOTAL,8871
A81057,PC,111,TOTAL,8871
A81057,RA,51,16OV,7118
A81057,STIA,198,TOTAL,8871
A81058,AF,177,TOTAL,8290
A81058,AST,490,TOTAL,8290
A81058,CAN,214,TOTAL,8290
A81058,CHD,341,TOTAL,8290
A81058,CKD,267,18OV,6204
A81058,COPD,212,TOTAL,8290
A81058,CVDPP,39,30_74,4539
A81058,DEM,85,TOTAL,8290
A81058,DEP,714,18OV,6204
A81058,DM,410,17OV,6308
A81058,EP,82,18OV,6204
A81058,HF,76,TOTAL,8290
A81058,HYP,1233,TOTAL,8290
A81058,LD,68,TOTAL,8290
A81058,MH,69,TOTAL,8290
A81058,OB,809,18OV,6204
A81058,OST,22,50OV,3128
A81058,PAD,78,TOTAL,8290
A81058,PC,43,TOTAL,8290
A81058,RA,56,16OV,6406
A81058,STIA,212,TOTAL,8290
A81060,AF,113,TOTAL,5685
A81060,AST,335,TOTAL,5685
A81060,CAN,164,TOTAL,5685
A81060,CHD,243,TOTAL,5685
A81060,CKD,179,18OV,4528
A81060,COPD,147,TOTAL,5685
A81060,CVDPP,26,30_74,3231
A81060,DEM,63,TOTAL,5685
A81060,DEP,329,18OV,4528
A81060,DM,295,17OV,4591
A81060,EP,65,18OV,4528
A81060,HF,48,TOTAL,5685
A81060,HYP,847,TOTAL,5685
A81060,LD,55,TOTAL,5685
A81060,MH,37,TOTAL,5685
A81060,OB,424,18OV,4528
A81060,OST,8,50OV,2364
A81060,PAD,37,TOTAL,5685
A81060,PC,54,TOTAL,5685
A81060,RA,39,16OV,4648
A81060,STIA,147,TOTAL,5685
A81063,AF,97,TOTAL,5461
A81063,AST,325,TOTAL,5461
A81063,CAN,124,TOTAL,5461
A81063,CHD,217,TOTAL,5461
A81063,CKD,131,18OV,4264
A81063,COPD,195,TOTAL,5461
A81063,CVDPP,27,30_74,3099
A81063,DEM,29,TOTAL,5461
A81063,DEP,346,18OV,4264
A81063,DM,343,17OV,4325
A81063,EP,47,18OV,4264
A81063,HF,37,TOTAL,5461
A81063,HYP,899,TOTAL,5461
A81063,LD,24,TOTAL,5461
A81063,MH,53,TOTAL,5461
A81063,OB,773,18OV,4264
A81063,OST,10,50OV,2082
A81063,PAD,38,TOTAL,5461
A81063,PC,43,TOTAL,5461
A81063,RA,47,16OV,4389
A81063,STIA,93,TOTAL,5461
A81064,AF,79,TOTAL,6611
A81064,AST,356,TOTAL,6611
A81064,CAN,155,TOTAL,6611
A81064,CHD,178,TOTAL,6611
A81064,CKD,113,18OV,5329
A81064,COPD,160,TOTAL,6611
A81064,CVDPP,42,30_74,3266
A81064,DEM,36,TOTAL,6611
A81064,DEP,400,18OV,5329
A81064,DM,269,17OV,5387
A81064,EP,55,18OV,5329
A81064,HF,33,TOTAL,6611
A81064,HYP,597,TOTAL,6611
A81064,LD,36,TOTAL,6611
A81064,MH,46,TOTAL,6611
A81064,OB,566,18OV,5329
A81064,OST,5,50OV,1779
A81064,PAD,37,TOTAL,6611
A81064,PC,8,TOTAL,6611
A81064,RA,27,16OV,5464
A81064,STIA,89,TOTAL,6611
A81065,AF,45,TOTAL,3919
A81065,AST,221,TOTAL,3919
A81065,CAN,86,TOTAL,3919
A81065,CHD,146,TOTAL,3919
A81065,CKD,125,18OV,2958
A81065,COPD,173,TOTAL,3919
A81065,CVDPP,23,30_74,2092
A81065,DEM,25,TOTAL,3919
A81065,DEP,231,18OV,2958
A81065,DM,242,17OV,3002
A81065,EP,32,18OV,2958
A81065,HF,27,TOTAL,3919
A81065,HYP,548,TOTAL,3919
A81065,LD,47,TOTAL,3919
A81065,MH,36,TOTAL,3919
A81065,OB,525,18OV,2958
A81065,OST,4,50OV,1279
A81065,PAD,29,TOTAL,3919
A81065,PC,34,TOTAL,3919
A81065,RA,20,16OV,3048
A81065,STIA,67,TOTAL,3919
A81066,AF,98,TOTAL,4431
A81066,AST,323,TOTAL,4431
A81066,CAN,145,TOTAL,4431
A81066,CHD,138,TOTAL,4431
A81066,CKD,181,18OV,3617
A81066,COPD,77,TOTAL,4431
A81066,CVDPP,35,30_74,2745
A81066,DEM,29,TOTAL,4431
A81066,DEP,510,18OV,3617
A81066,DM,237,17OV,3666
A81066,EP,25,18OV,3617
A81066,HF,30,TOTAL,4431
A81066,HYP,773,TOTAL,4431
A81066,LD,22,TOTAL,4431
A81066,MH,35,TOTAL,4431
A81066,OB,552,18OV,3617
A81066,OST,2,50OV,2006
A81066,PAD,38,TOTAL,4431
A81066,PC,23,TOTAL,4431
A81066,RA,35,16OV,3717
A81066,STIA,70,TOTAL,4431
A81067,AF,152,TOTAL,11544
A81067,AST,736,TOTAL,11544
A81067,CAN,160,TOTAL,11544
A81067,CHD,345,TOTAL,11544
A81067,CKD,226,18OV,9278
A81067,COPD,458,TOTAL,11544
A81067,CVDPP,97,30_74,5047
A81067,DEM,91,TOTAL,11544
A81067,DEP,1002,18OV,9278
A81067,DM,564,17OV,9416
A81067,EP,92,18OV,9278
A81067,HF,81,TOTAL,11544
A81067,HYP,1236,TOTAL,11544
A81067,LD,65,TOTAL,11544
A81067,MH,86,TOTAL,11544
A81067,OB,1297,18OV,9278
A81067,OST,3,50OV,2992
A81067,PAD,92,TOTAL,11544
A81067,PC,97,TOTAL,11544
A81067,RA,54,16OV,9523
A81067,STIA,216,TOTAL,11544
A81070,AF,90,TOTAL,6959
A81070,AST,413,TOTAL,6959
A81070,CAN,136,TOTAL,6959
A81070,CHD,233,TOTAL,6959
A81070,CKD,129,18OV,5086
A81070,COPD,214,TOTAL,6959
A81070,CVDPP,47,30_74,3699
A81070,DEM,66,TOTAL,6959
A81070,DEP,491,18OV,5086
A81070,DM,289,17OV,5189
A81070,EP,35,18OV,5086
A81070,HF,51,TOTAL,6959
A81070,HYP,973,TOTAL,6959
A81070,LD,20,TOTAL,6959
A81070,MH,74,TOTAL,6959
A81070,OB,601,18OV,5086
A81070,OST,3,50OV,2068
A81070,PAD,40,TOTAL,6959
A81070,PC,22,TOTAL,6959
A81070,RA,36,16OV,5271
A81070,STIA,120,TOTAL,6959
A81602,AF,52,TOTAL,2499
A81602,AST,136,TOTAL,2499
A81602,CAN,58,TOTAL,2499
A81602,CHD,119,TOTAL,2499
A81602,CKD,55,18OV,2090
A81602,COPD,74,TOTAL,2499
A81602,CVDPP,21,30_74,1478
A81602,DEM,19,TOTAL,2499
A81602,DEP,65,18OV,2090
A81602,DM,168,17OV,2116
A81602,EP,18,18OV,2090
A81602,HF,17,TOTAL,2499
A81602,HYP,506,TOTAL,2499
A81602,LD,7,TOTAL,2499
A81602,MH,10,TOTAL,2499
A81602,OB,252,18OV,2090
A81602,OST,2,50OV,1202
A81602,PAD,27,TOTAL,2499
A81602,PC,47,TOTAL,2499
A81602,RA,5,16OV,2140
A81602,STIA,61,TOTAL,2499
A81608,AF,46,TOTAL,3971
A81608,AST,286,TOTAL,3971
A81608,CAN,78,TOTAL,3971
A81608,CHD,113,TOTAL,3971
A81608,CKD,110,18OV,2872
A81608,COPD,132,TOTAL,3971
A81608,CVDPP,61,30_74,2013
A81608,DEM,27,TOTAL,3971
A81608,DEP,596,18OV,2872
A81608,DM,246,17OV,2924
A81608,EP,26,18OV,2872
A81608,HF,24,TOTAL,3971
A81608,HYP,713,TOTAL,3971
A81608,LD,25,TOTAL,3971
A81608,MH,38,TOTAL,3971
A81608,OB,642,18OV,2872
A81608,OST,3,50OV,1072
A81608,PAD,20,TOTAL,3971
A81608,PC,28,TOTAL,3971
A81608,RA,40,16OV,2960
A81608,STIA,49,TOTAL,3971
A81610,AF,155,TOTAL,7921
A81610,AST,481,TOTAL,7921
A81610,CAN,169,TOTAL,7921
A81610,CHD,287,TOTAL,7921
A81610,CKD,137,18OV,6150
A81610,COPD,164,TOTAL,7921
A81610,CVDPP,46,30_74,4424
A81610,DEM,54,TOTAL,7921
A81610,DEP,778,18OV,6150
A81610,DM,375,17OV,6233
A81610,EP,60,18OV,6150
A81610,HF,36,TOTAL,7921
A81610,HYP,1032,TOTAL,7921
A81610,LD,30,TOTAL,7921
A81610,MH,59,TOTAL,7921
A81610,OB,983,18OV,6150
A81610,OST,6,50OV,2966
A81610,PAD,65,TOTAL,7921
A81610,PC,45,TOTAL,7921
A81610,RA,41,16OV,6325
A81610,STIA,166,TOTAL,7921
A81611,AF,103,TOTAL,7075
A81611,AST,378,TOTAL,7075
A81611,CAN,165,TOTAL,7075
A81611,CHD,259,TOTAL,7075
A81611,CKD,203,18OV,5416
A81611,COPD,183,TOTAL,7075
A81611,CVDPP,85,30_74,3930
A81611,DEM,70,TOTAL,7075
A81611,DEP,788,18OV,5416
A81611,DM,385,17OV,5486
A81611,EP,52,18OV,5416
A81611,HF,46,TOTAL,7075
A81611,HYP,1067,TOTAL,7075
A81611,LD,49,TOTAL,7075
A81611,MH,59,TOTAL,7075
A81611,OB,759,18OV,5416
A81611,OST,13,50OV,2492
A81611,PAD,47,TOTAL,7075
A81611,PC,18,TOTAL,7075
A81611,RA,36,16OV,5553
A81611,STIA,118,TOTAL,7075
A81612,AF,70,TOTAL,3290
A81612,AST,198,TOTAL,3290
A81612,CAN,104,TOTAL,3290
A81612,CHD,157,TOTAL,3290
A81612,CKD,105,18OV,2651
A81612,COPD,81,TOTAL,3290
A81612,CVDPP,23,30_74,1997
A81612,DEM,38,TOTAL,3290
A81612,DEP,203,18OV,2651
A81612,DM,187,17OV,2684
A81612,EP,22,18OV,2651
A81612,HF,32,TOTAL,3290
A81612,HYP,682,TOTAL,3290
A81612,LD,12,TOTAL,3290
A81612,MH,23,TOTAL,3290
A81612,OB,496,18OV,2651
A81612,OST,8,50OV,1412
A81612,PAD,25,TOTAL,3290
A81612,PC,30,TOTAL,3290
A81612,RA,23,16OV,2709
A81612,STIA,69,TOTAL,3290
A81618,AF,240,TOTAL,9267
A81618,AST,597,TOTAL,9267
A81618,CAN,261,TOTAL,9267
A81618,CHD,390,TOTAL,9267
A81618,CKD,210,18OV,7652
A81618,COPD,253,TOTAL,9267
A81618,CVDPP,80,30_74,5584
A81618,DEM,137,TOTAL,9267
A81618,DEP,1021,18OV,7652
A81618,DM,513,17OV,7739
A81618,EP,96,18OV,7652
A81618,HF,89,TOTAL,9267
A81618,HYP,1642,TOTAL,9267
A81618,LD,69,TOTAL,9267
A81618,MH,127,TOTAL,9267
A81618,OB,660,18OV,7652
A81618,OST,9,50OV,4394
A81618,PAD,96,TOTAL,9267
A81618,PC,136,TOTAL,9267
A81618,RA,52,16OV,7825
A81618,STIA,214,TOTAL,9267
A81621,AF,22,TOTAL,2280
A81621,AST,207,TOTAL,2280
A81621,CAN,37,TOTAL,2280
A81621,CHD,65,TOTAL,2280
A81621,CKD,33,18OV,1504
A81621,COPD,92,TOTAL,2280
A81621,CVDPP,3,30_74,1040
A81621,DEM,7,TOTAL,2280
A81621,DEP,337,18OV,1504
A81621,DM,112,17OV,1536
A81621,EP,28,18OV,1504
A81621,HF,20,TOTAL,2280
A81621,HYP,217,TOTAL,2280
A81621,LD,26,TOTAL,2280
A81621,MH,27,TOTAL,2280
A81621,OB,210,18OV,1504
A81621,OST,3,50OV,508
A81621,PAD,17,TOTAL,2280
A81621,PC,3,TOTAL,2280
A81621,RA,14,16OV,1567
A81621,STIA,38,TOTAL,2280
A81622,AF,87,TOTAL,5513
A81622,AST,424,TOTAL,5513
A81622,CAN,127,TOTAL,5513
A81622,CHD,234,TOTAL,5513
A81622,CKD,179,18OV,4258
A81622,COPD,222,TOTAL,5513
A81622,CVDPP,40,30_74,2940
A81622,DEM,52,TOTAL,5513
A81622,DEP,595,18OV,4258
A81622,DM,273,17OV,4327
A81622,EP,42,18OV,4258
A81622,HF,48,TOTAL,5513
A81622,HYP,892,TOTAL,5513
A81622,LD,63,TOTAL,5513
A81622,MH,53,TOTAL,5513
A81622,OB,535,18OV,4258
A81622,OST,30,50OV,1958
A81622,PAD,151,TOTAL,5513
A81622,PC,75,TOTAL,5513
A81622,RA,47,16OV,4395
A81622,STIA,96,TOTAL,5513
A81629,AF,90,TOTAL,4924
A81629,AST,382,TOTAL,4924
A81629,CAN,98,TOTAL,4924
A81629,CHD,178,TOTAL,4924
A81629,CKD,159,18OV,3814
A81629,COPD,177,TOTAL,4924
A81629,CVDPP,30,30_74,2767
A81629,DEM,50,TOTAL,4924
A81629,DEP,780,18OV,3814
A81629,DM,300,17OV,3862
A81629,EP,40,18OV,3814
A81629,HF,50,TOTAL,4924
A81629,HYP,729,TOTAL,4924
A81629,LD,42,TOTAL,4924
A81629,MH,54,TOTAL,4924
A81629,OB,417,18OV,3814
A81629,OST,1,50OV,1659
A81629,PAD,53,TOTAL,4924
A81629,PC,141,TOTAL,4924
A81629,RA,25,16OV,3914
A81629,STIA,100,TOTAL,4924
A81630,AF,1,TOTAL,752
A81630,AST,88,TOTAL,752
A81630,CAN,3,TOTAL,752
A81630,CHD,12,TOTAL,752
A81630,CKD,2,18OV,712
A81630,COPD,29,TOTAL,752
A81630,CVDPP,1,30_74,676
A81630,DEM,0,TOTAL,752
A81630,DEP,97,18OV,712
A81630,DM,14,17OV,714
A81630,EP,27,18OV,712
A81630,HF,3,TOTAL,752
A81630,HYP,14,TOTAL,752
A81630,LD,6,TOTAL,752
A81630,MH,8,TOTAL,752
A81630,OB,29,18OV,712
A81630,OST,0,50OV,64
A81630,PAD,3,TOTAL,752
A81630,PC,3,TOTAL,752
A81630,RA,0,16OV,714
A81630,STIA,4,TOTAL,752
A81631,AF,121,TOTAL,6734
A81631,AST,423,TOTAL,6734
A81631,CAN,177,TOTAL,6734
A81631,CHD,260,TOTAL,6734
A81631,CKD,292,18OV,5231
A81631,COPD,284,TOTAL,6734
A81631,CVDPP,43,30_74,3715
A81631,DEM,54,TOTAL,6734
A81631,DEP,184,18OV,5231
A81631,DM,363,17OV,5314
A81631,EP,52,18OV,5231
A81631,HF,40,TOTAL,6734
A81631,HYP,1237,TOTAL,6734
A81631,LD,27,TOTAL,6734
A81631,MH,42,TOTAL,6734
A81631,OB,1096,18OV,5231
A81631,OST,20,50OV,2572
A81631,PAD,44,TOTAL,6734
A81631,PC,18,TOTAL,6734
A81631,RA,45,16OV,5397
A81631,STIA,126,TOTAL,6734
A81632,AF,1,TOTAL,489
A81632,AST,57,TOTAL,489
A81632,CAN,3,TOTAL,489
A81632,CHD,3,TOTAL,489
A81632,CKD,1,18OV,489
A81632,COPD,30,TOTAL,489
A81632,CVDPP,4,30_74,470
A81632,DEM,0,TOTAL,489
A81632,DEP,173,18OV,489
A81632,DM,10,17OV,489
A81632,EP,15,18OV,489
A81632,HF,0,TOTAL,489
A81632,HYP,13,TOTAL,489
A81632,LD,5,TOTAL,489
A81632,MH,12,TOTAL,489
A81632,OB,11,18OV,489
A81632,OST,0,50OV,40
A81632,PAD,2,TOTAL,489
A81632,PC,0,TOTAL,489
A81632,RA,2,16OV,489
A81632,STIA,5,TOTAL,489
A81633,AF,0,TOTAL,857
A81633,AST,14,TOTAL,857
A81633,CAN,3,TOTAL,857
A81633,CHD,2,TOTAL,857
A81633,CKD,0,18OV,709
A81633,COPD,1,TOTAL,857
A81633,CVDPP,2,30_74,308
A81633,DEM,0,TOTAL,857
A81633,DEP,32,18OV,709
A81633,DM,6,17OV,714
A81633,EP,2,18OV,709
A81633,HF,0,TOTAL,857
A81633,HYP,14,TOTAL,857
A81633,LD,0,TOTAL,857
A81633,MH,4,TOTAL,857
A81633,OB,21,18OV,709
A81633,OST,0,50OV,19
A81633,PAD,0,TOTAL,857
A81633,PC,0,TOTAL,857
A81633,RA,0,16OV,716
A81633,STIA,0,TOTAL,857
A81634,AF,6,TOTAL,2159
A81634,AST,48,TOTAL,2159
A81634,CAN,10,TOTAL,2159
A81634,CHD,11,TOTAL,2159
A81634,CKD,12,18OV,1709
A81634,COPD,10,TOTAL,2159
A81634,CVDPP,14,30_74,895
A81634,DEM,3,TOTAL,2159
A81634,DEP,198,18OV,1709
A81634,DM,48,17OV,1724
A81634,EP,12,18OV,1709
A81634,HF,4,TOTAL,2159
A81634,HYP,78,TOTAL,2159
A81634,LD,7,TOTAL,2159
A81634,MH,13,TOTAL,2159
A81634,OB,188,18OV,1709
A81634,OST,1,50OV,160
A81634,PAD,2,TOTAL,2159
A81634,PC,2,TOTAL,2159
A81634,RA,2,16OV,1739
A81634,STIA,9,TOTAL,2159
A82003,AF,291,TOTAL,10884
A82003,AST,797,TOTAL,10884
A82003,CAN,359,TOTAL,10884
A82003,CHD,471,TOTAL,10884
A82003,CKD,311,18OV,9067
A82003,COPD,302,TOTAL,10884
A82003,CVDPP,74,30_74,6532
A82003,DEM,106,TOTAL,10884
A82003,DEP,1027,18OV,9067
A82003,DM,732,17OV,9160
A82003,EP,74,18OV,9067
A82003,HF,151,TOTAL,10884
A82003,HYP,1824,TOTAL,10884
A82003,LD,52,TOTAL,10884
A82003,MH,88,TOTAL,10884
A82003,OB,727,18OV,9067
A82003,OST,21,50OV,5149
A82003,PAD,87,TOTAL,10884
A82003,PC,34,TOTAL,10884
A82003,RA,99,16OV,9260
A82003,STIA,278,TOTAL,10884
A82004,AF,63,TOTAL,2270
A82004,AST,140,TOTAL,2270
A82004,CAN,90,TOTAL,2270
A82004,CHD,93,TOTAL,2270
A82004,CKD,121,18OV,1948
A82004,COPD,57,TOTAL,2270
A82004,CVDPP,16,30_74,1422
A82004,DEM,15,TOTAL,2270
A82004,DEP,237,18OV,1948
A82004,DM,149,17OV,1968
A82004,EP,10,18OV,1948
A82004,HF,32,TOTAL,2270
A82004,HYP,486,TOTAL,2270
A82004,LD,17,TOTAL,2270
A82004,MH,18,TOTAL,2270
A82004,OB,336,18OV,1948
A82004,OST,3,50OV,1167
A82004,PAD,32,TOTAL,2270
A82004,PC,35,TOTAL,2270
A82004,RA,16,16OV,1982
A82004,STIA,47,TOTAL,2270
A82005,AF,159,TOTAL,6363
A82005,AST,426,TOTAL,6363
A82005,CAN,269,TOTAL,6363
A82005,CHD,211,TOTAL,6363
A82005,CKD,290,18OV,5646
A82005,COPD,53,TOTAL,6363
A82005,CVDPP,68,30_74,3731
A82005,DEM,48,TOTAL,6363
A82005,DEP,586,18OV,5646
A82005,DM,266,17OV,5676
A82005,EP,39,18OV,5646
A82005,HF,63,TOTAL,6363
A82005,HYP,1012,TOTAL,6363
A82005,LD,11,TOTAL,6363
A82005,MH,45,TOTAL,6363
A82005,OB,321,18OV,5646
A82005,OST,18,50OV,2782
A82005,PAD,41,TOTAL,6363
A82005,PC,51,TOTAL,6363
A82005,RA,42,16OV,5712
A82005,STIA,134,TOTAL,6363
A82006,AF,141,TOTAL,4870
A82006,AST,306,TOTAL,4870
A82006,CAN,168,TOTAL,4870
A82006,CHD,229,TOTAL,4870
A82006,CKD,170,18OV,4106
A82006,COPD,118,TOTAL,4870
A82006,CVDPP,22,30_74,2942
A82006,DEM,45,TOTAL,4870
A82006,DEP,280,18OV,4106
A82006,DM,296,17OV,4160
A82006,EP,28,18OV,4106
A82006,HF,60,TOTAL,4870
A82006,HYP,826,TOTAL,4870
A82006,LD,18,TOTAL,4870
A82006,MH,43,TOTAL,4870
